issue_number,name,cover_date,image_url
1564,"No. 45, 1999",1999-10-18,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9919437-001.jpg
1565,"No. 46, 1999",1999-10-25,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9919449-001.jpg
1566,"No. 47, 1999",1999-11-01,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9919610-001.jpg
1567,"No. 48, 1999",1999-11-08,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9919622-001.jpg
1568,"No. 49, 1999",1999-11-15,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9920066-001.jpg
1570,"No. 51, 1999",1999-11-29,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9920249-001.jpg
1571,"No. 52-53, 1999",1999-12-06,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9920279-001.jpg
1572,"No. 1, 2000",2000-01-01,https://comicvine.gamespot.com/a/uploads/original/13/136525/5012763-1572.jpg
1573,"No. 2, 2000",2000-01-08,https://comicvine.gamespot.com/a/uploads/original/13/136525/5797287-2.jpg
1574,"No. 3-4, 2000",2000-01-17,https://comicvine.gamespot.com/a/uploads/original/13/136525/5797362-3-4.jpg
1575,"No. 5-6, 2000",2000-01-24,https://comicvine.gamespot.com/a/uploads/original/13/136525/5797608-5-6.jpg
1576,"No. 7, 2000",2000-01-31,https://comicvine.gamespot.com/a/uploads/original/13/136525/5012779-1576.jpg
1577,"No. 8, 2000",2000-02-07,https://comicvine.gamespot.com/a/uploads/original/13/136525/5012788-1577.jpg
1578,"No. 9, 2000",2000-02-14,https://comicvine.gamespot.com/a/uploads/original/13/136525/6025782-9.jpg
1581,"No. 12, 2000",2000-03-06,https://comicvine.gamespot.com/a/uploads/original/13/136525/5798763-12.jpg
1583,"No. 14, 2000",2000-03-20,https://comicvine.gamespot.com/a/uploads/original/13/136525/6027300-2000-14.jpg
1585,"No. 16, 2000",2000-04-03,https://comicvine.gamespot.com/a/uploads/original/13/136525/6027448-2000-16.jpg
1586,"No. 17, 2000",2000-04-10,https://comicvine.gamespot.com/a/uploads/original/13/136525/6027568-2000-17.jpg
1587,"No. 18, 2000",2000-04-17,https://comicvine.gamespot.com/a/uploads/original/13/136525/5800743-18.jpg
1590,"No. 21-22, 2000",2000-05-08,https://comicvine.gamespot.com/a/uploads/original/13/136525/5641691-21-22.jpg
1591,"No. 23, 2000",2000-05-22,https://comicvine.gamespot.com/a/uploads/original/13/136525/5012907-1591.jpg
1593,"No. 25, 2000",2000-06-05,https://comicvine.gamespot.com/a/uploads/original/13/136525/5012918-1593.jpg
1594,"No. 26, 2000",2000-06-12,https://comicvine.gamespot.com/a/uploads/original/13/136525/5012922-1594.jpg
1595,"No. 27, 2000",2000-06-19,https://comicvine.gamespot.com/a/uploads/original/13/136525/5802570-27.jpg
1596,"No. 28, 2000",2000-06-26,https://comicvine.gamespot.com/a/uploads/original/13/136525/5012931-1596.jpg
1600,"No. 32, 2000",2000-07-24,https://comicvine.gamespot.com/a/uploads/original/13/136525/6032353-32.jpg
1602,"No. 34, 2000",2000-08-07,https://comicvine.gamespot.com/a/uploads/original/13/136525/5012939-1602.jpg
1604,"No. 36-37, 2000",2000-08-21,https://comicvine.gamespot.com/a/uploads/original/13/136525/6032562-36-37.jpg
1606,"No. 39, 2000",2000-09-11,https://comicvine.gamespot.com/a/uploads/original/13/136525/5012945-1606.jpg
1607,"No. 40, 2000",2000-09-18,https://comicvine.gamespot.com/a/uploads/original/13/136525/5012947-1607.jpg
1608,"No. 41, 2000",2000-09-25,https://comicvine.gamespot.com/a/uploads/original/13/136525/5012951-1608.jpg
1609,"No. 42, 2000",2000-10-02,https://comicvine.gamespot.com/a/uploads/original/13/136525/5892948-42.jpg
1610,"No. 43, 2000",2000-10-09,https://comicvine.gamespot.com/a/uploads/original/13/136525/5012969-1610.jpg
1611,"No. 44, 2000",2000-10-16,https://comicvine.gamespot.com/a/uploads/original/13/136525/5806973-44.jpg
1612,"No. 45, 2000",2000-10-23,https://comicvine.gamespot.com/a/uploads/original/13/136525/6033540-hxh45.jpg
1613,"No. 46, 2000",2000-10-30,https://comicvine.gamespot.com/a/uploads/original/13/136525/5012981-1613.jpg
1615,"No. 48, 2000",2000-11-13,https://comicvine.gamespot.com/a/uploads/original/13/136525/5807171-48.jpg
1617,"No. 50, 2000",2000-11-27,https://comicvine.gamespot.com/a/uploads/original/13/136525/5012993-1617.jpg
1618,"No. 51, 2000",2000-12-04,https://comicvine.gamespot.com/a/uploads/original/13/136525/5808424-51.jpg
1619,"No. 52, 2000",2000-12-11,https://comicvine.gamespot.com/a/uploads/original/13/136525/5808482-52.jpg
1620,"No. 1, 2001",2001-01-01,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9978761-001.jpg
1621,"No. 2, 2001",2001-01-08,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9978755-001.jpg
1622,"No. 3-4, 2001",2001-01-10,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9978750-001.jpg
1623,"No. 5-6, 2001",2001-01-17,https://comicvine.gamespot.com/a/uploads/original/13/136525/6039436-05-06.jpg
1624,"No. 7, 2001",2001-01-29,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9978667-001.jpg
1625,"No. 8, 2001",2001-02-05,https://comicvine.gamespot.com/a/uploads/original/13/136525/5014577-1625.jpg
1626,"No. 9, 2001",2001-02-12,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9413649-001.jpg
1627,"No. 10, 2001",2001-02-19,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9413674--001.jpg
1628,"No. 11, 2001",2001-02-26,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9413798-001.jpg
1629,"No. 12, 2001",2001-03-05,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9413836-001.jpg
1630,"No. 13, 2001",2001-03-12,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9413893--001.jpg
1631,"No. 14, 2001",2001-03-19,https://comicvine.gamespot.com/a/uploads/original/13/136525/6044059-014.jpg
1632,"No. 15, 2001",2001-03-26,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9414487-001.jpg
1633,"No. 16, 2001",2001-04-02,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9414670-001.jpg
1634,"No. 17, 2001",2001-04-09,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9414674--001.jpg
1635,"No. 18, 2001",2001-04-16,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9415416-001.jpg
1636,"No. 19, 2001",2001-04-23,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9415433--001.jpg
1637,"No. 20, 2001",2001-04-30,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9415714-001.jpg
1638,"No. 21-22, 2001",2001-05-07,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9415737--001.jpg
1639,"No. 23, 2001",2001-05-21,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9416285-001.jpg
1640,"No. 24, 2001",2001-05-28,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9416292--001.jpg
1641,"No. 25, 2001",2001-06-04,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9417329-001.jpg
1642,"No. 26, 2001",2001-06-11,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9417341--001.jpg
1643,"No. 27, 2001",2001-06-18,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9417619-001.jpg
1644,"No. 28, 2001",2001-06-25,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9417621--001.jpg
1645,"No. 29, 2001",2001-07-02,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9418118-001.jpg
1646,"No. 30, 2001",2001-07-09,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9418127--001.jpg
1647,"No. 31, 2001",2001-07-16,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9418435-001.jpg
1648,"No. 32, 2001",2001-07-23,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9418457--001.jpg
1649,"No. 33, 2001",2001-07-30,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9419094-001.jpg
1650,"No. 34, 2001",2001-08-06,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9419113-001.jpg
1651,"No. 35, 2001",2001-08-13,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9979612-001.jpg
1652,"No. 36-37, 2001",2001-08-20,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9979630-001.jpg
1653,"No. 38, 2001",2001-09-03,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9979692-001.jpg
1654,"No. 39, 2001",2001-09-10,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9979894-001.jpg
1655,"No. 40, 2001",2001-09-17,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9979905-001.jpg
1656,"No. 41, 2001",2001-09-24,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9979921-001.jpg
1657,"No. 42, 2001",2001-10-01,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9980218-001.jpg
1658,"No. 43, 2001",2001-10-08,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9980242-001.jpg
1660,"No. 45, 2001",2001-10-22,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9980474-001.jpg
1661,"No. 46, 2001",2001-10-29,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9980475-001.jpg
1662,"No. 47, 2001",2001-11-05,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9980483-001.jpg
1663,"No. 48, 2001",2001-11-12,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9980613-001.jpg
1664,"No. 49, 2001",2001-11-19,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9980646-001.jpg
1665,"No. 50, 2001",2001-11-26,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9980663-001.jpg
1666,"No. 51, 2001",2001-12-03,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9981302-001.jpg
1667,"No. 52, 2001",2001-12-10,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9981311-001.jpg
1668,"No. 1, 2002",2002-01-01,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017567-1668.jpg
1669,"No. 2, 2002",2002-01-08,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017571-1669.jpg
1670,"No. 3, 2002",2002-01-15,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017576-1670.jpg
1671,"No. 4-5, 2002",2002-01-17,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017578-1671.jpg
1672,"No. 6-7, 2002",2002-01-23,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017583-1672.jpg
1673,"No. 8, 2002",2002-02-04,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017589-1673.jpg
1674,"No. 9, 2002",2002-02-11,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017590-1674.jpg
1675,"No. 10, 2002",2002-02-18,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017595-1675.jpg
1676,"No. 11, 2002",2002-02-25,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017606-1676.jpg
1677,"No. 12, 2002",2002-03-04,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017607-1677.jpg
1678,"No. 13, 2002",2002-03-11,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017609-1678.jpg
1679,"No. 14, 2002",2002-03-18,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017613-1679.jpg
1680,"No. 15, 2002",2002-03-25,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017618-1680.jpg
1681,"No. 16, 2002",2002-04-01,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017619-1681.jpg
1682,"No. 17, 2002",2002-04-08,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017621-1682.jpg
1683,"No. 18, 2002",2002-04-15,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017624-1683.jpg
1684,"No. 19, 2002",2002-04-22,https://comicvine.gamespot.com/a/uploads/original/13/136525/6081995-19.jpg
1685,"No. 20, 2002",2002-04-29,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017637-1685.jpg
1686,"No. 21, 2002",2002-05-06,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017647-1686.jpg
1687,"No. 22-23, 2002",2002-05-13,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017654-1687.jpg
1688,"No. 24, 2002",2002-05-27,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017666-1688.jpg
1689,"No. 25, 2002",2002-06-03,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017674-1689.jpg
1690,"No. 26, 2002",2002-06-10,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017684-1690.jpg
1691,"No. 27, 2002",2002-06-17,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017690-1691.jpg
1692,"No. 28, 2002",2002-06-24,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017693-1692.jpg
1693,"No. 29, 2002",2002-07-01,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017706-1693.jpg
1694,"No. 30, 2002",2002-07-08,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017712-1694.jpg
1695,"No. 31, 2002",2002-07-15,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017726-1695.jpg
1696,"No. 32, 2002",2002-07-22,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017731-1696.jpg
1697,"No. 33, 2002",2002-07-29,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017735-1697.jpg
1698,"No. 34, 2002",2002-08-05,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017753-1698.jpg
1699,"No. 35, 2002",2002-08-12,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017765-1699.jpg
1700,"No. 36, 2002",2002-08-19,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017774-1700.jpg
1701,"No. 37-38, 2002",2002-08-26,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017814-1701.jpg
1702,"No. 39, 2002",2002-09-09,https://comicvine.gamespot.com/a/uploads/original/13/136525/6086790-39.jpg
1703,"No. 40, 2002",2002-09-16,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017828-1703.jpg
1704,"No. 41, 2002",2002-09-23,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017834-1704.jpg
1705,"No. 42, 2002",2002-09-30,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017843-1705.jpg
1706,"No. 43, 2002",2002-10-07,https://comicvine.gamespot.com/a/uploads/original/13/136525/6081993-43.jpg
1707,"No. 44, 2002",2002-10-14,https://comicvine.gamespot.com/a/uploads/original/13/136525/6090146-44.jpg
1708,"No. 45, 2002",2002-10-21,https://comicvine.gamespot.com/a/uploads/original/13/136525/6090272-45.jpg
1709,"No. 46, 2002",2002-10-28,https://comicvine.gamespot.com/a/uploads/original/13/136525/6090312-46.jpg
1710,"No. 47, 2002",2002-11-04,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017903-1710.jpg
1711,"No. 48, 2002",2002-11-11,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017914-1711.jpg
1712,"No. 49, 2002",2002-11-18,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017928-1712.jpg
1713,"No. 50, 2002",2002-11-25,https://comicvine.gamespot.com/a/uploads/original/13/136525/5017942-1713.jpg
1714,"No. 51, 2002",2002-12-02,https://comicvine.gamespot.com/a/uploads/original/13/136525/6081990-51.jpg
1715,"No. 52, 2002",2002-12-09,https://comicvine.gamespot.com/a/uploads/original/13/136525/5932502-52.jpg
1751,"No. 40, 2003",2003-09-15,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9347593-001.jpg
2668,"No. 45, 2022",2022-10-24,https://comicvine.gamespot.com/a/uploads/original/11161/111610434/8679138-3451935855-Fet9cPIWAAUqoue.jpg
2347,"No. 8, 2016",2016-02-08,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9324051-001.jpg
1774,"No. 13, 2004",2004-03-08,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9351283-001.jpg
1784,"No. 24, 2004",2004-05-24,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9370693-001.jpg
1785,"No. 25, 2004",2004-05-31,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9370703--001.jpg
1786,"No. 26, 2004",2004-06-07,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9371115-001.jpg
1787,"No. 27, 2004",2004-06-14,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9371140--001.jpg
1788,"No. 28, 2004",2004-06-21,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9371730-001.jpg
1789,"No. 29, 2004",2004-06-28,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9371740--001.jpg
1790,"No. 30, 2004",2004-07-05,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9372148-001.jpg
1791,"No. 31, 2004",2004-07-12,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9372161--001.jpg
1792,"No. 32, 2004",2004-07-19,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9372883-001.jpg
1793,"No. 33, 2004",2004-07-26,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9372907--001.jpg
1794,"No. 34, 2004",2004-08-02,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9373259-001.jpg
1795,"No. 35, 2004",2004-08-09,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9373322--001.jpg
1796,"No. 36, 2004",2004-08-16,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9374166-001.jpg
1797,"No. 37-38, 2004",2004-08-23,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9374417-001.jpg
1798,"No. 39, 2004",2004-09-06,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9374764-001.jpg
1799,"No. 40, 2004",2004-09-13,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9375029-001.jpg
1800,"No. 41, 2004",2004-09-20,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9375305-001.jpg
1801,"No. 42, 2004",2004-09-27,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9984850-001.jpg
1802,"No. 43, 2004",2004-10-04,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9984868-001.jpg
1803,"No. 44, 2004",2004-10-11,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9984887-001.jpg
1804,"No. 45, 2004",2004-10-18,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9985069-001.jpg
1805,"No. 46, 2004",2004-10-25,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9985096-001.jpg
1806,"No. 47, 2004",2004-11-01,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9985107-001.jpg
1807,"No. 48, 2004",2004-11-08,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9985884-001.jpg
1808,"No. 49, 2004",2004-11-15,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9985895-001.jpg
1809,"No. 50, 2004",2004-11-22,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9985897-001.jpg
1810,"No. 51, 2004",2004-11-29,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9985956-001.jpg
1811,"No. 52, 2004",2004-12-06,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9985967-001.jpg
1812,"No. 53, 2004",2004-12-13,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9986014-001.jpg
1813,"No. 1, 2005",2005-01-01,https://comicvine.gamespot.com/a/uploads/original/13/136525/5020911-1813.jpg
1814,"No. 2, 2005",2005-01-08,https://comicvine.gamespot.com/a/uploads/original/13/136525/5020918-1814.jpg
1815,"No. 3-4, 2005",2005-01-13,https://comicvine.gamespot.com/a/uploads/original/13/136525/5020924-1815.jpg
1816,"No. 5-6, 2005",2005-01-22,https://comicvine.gamespot.com/a/uploads/original/13/136525/5020933-1816.jpg
1817,"No. 7, 2005",2005-01-31,https://comicvine.gamespot.com/a/uploads/original/13/136525/5020943-1817.jpg
1818,"No. 8, 2005",2005-02-07,https://comicvine.gamespot.com/a/uploads/original/13/136525/5020946-1818.jpg
1819,"No. 9, 2005",2005-02-14,https://comicvine.gamespot.com/a/uploads/original/13/136525/5020971-1819.jpg
1820,"No. 10, 2005",2005-02-21,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021022-1820.jpg
1821,"No. 11, 2005",2005-02-28,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021034-1821.jpg
1822,"No. 12, 2005",2005-03-07,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021043-1822.jpg
1823,"No. 13, 2005",2005-03-14,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021045-1823.jpg
1824,"No. 14, 2005",2005-03-21,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021063-1824.jpg
1825,"No. 15, 2005",2005-03-28,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021082-1825.jpg
1826,"No. 16, 2005",2005-04-04,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021092-1826.jpg
1827,"No. 17, 2005",2005-04-11,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021097-1827.jpg
1828,"No. 18, 2005",2005-04-18,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021102-1828.jpg
1829,"No. 19, 2005",2005-04-25,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021108-1829.jpg
1830,"No. 20, 2005",2005-05-02,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021110-1830.jpg
1831,"No. 21-22, 2005",2005-05-09,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021126-1831.jpg
1832,"No. 23, 2005",2005-05-23,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021144-1832.jpg
1833,"No. 24, 2005",2005-05-30,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021149-1833.jpg
1834,"No. 25, 2005",2005-06-06,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021154-1834.jpg
1835,"No. 26, 2005",2005-06-13,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021162-1835.jpg
1836,"No. 27, 2005",2005-06-20,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021164-1836.jpg
1837,"No. 28, 2005",2005-06-27,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021182-1837.jpg
1838,"No. 29, 2005",2005-07-04,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021186-1838.jpg
1839,"No. 30, 2005",2005-07-11,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021207-1839.jpg
1840,"No. 31, 2005",2005-07-18,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021215-1840.jpg
1841,"No. 32, 2005",2005-07-25,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021219-1841.jpg
1842,"No. 33, 2005",2005-08-01,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021221-1842.jpg
1843,"No. 34, 2005",2005-08-08,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021229-1843.jpg
1844,"No. 35, 2005",2005-08-15,https://comicvine.gamespot.com/a/uploads/original/13/136525/5021254-1844.jpg
1845,"No. 36-37, 2005",2005-08-22,https://comicvine.gamespot.com/a/uploads/original/13/136525/5022253-1845.jpg
1846,"No. 38, 2005",2005-09-05,https://comicvine.gamespot.com/a/uploads/original/13/136525/5022824-1846.jpg
1847,"No. 39, 2005",2005-09-12,https://comicvine.gamespot.com/a/uploads/original/13/136525/5022827-1847.jpg
1848,"No. 40, 2005",2005-09-19,https://comicvine.gamespot.com/a/uploads/original/13/136525/5022834-1848.jpg
1849,"No. 41, 2005",2005-09-26,https://comicvine.gamespot.com/a/uploads/original/13/136525/5022841-1849.jpg
1850,"No. 42, 2005",2005-10-03,https://comicvine.gamespot.com/a/uploads/original/13/136525/5022850-1850.jpg
1851,"No. 43, 2005",2005-10-10,https://comicvine.gamespot.com/a/uploads/original/13/136525/5022854-1851.jpg
1852,"No. 44, 2005",2005-10-17,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9306519-bonus001.jpg
1853,"No. 45, 2005",2005-10-24,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9306609-7726791852-01003.jpg
1854,"No. 46, 2005",2005-10-31,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9306646-5328872860-01003.jpg
1856,"No. 48, 2005",2005-11-14,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9306694-001.jpg
1857,"No. 49, 2005",2005-11-21,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9306796-001.jpg
1858,"No. 50, 2005",2005-11-28,https://comicvine.gamespot.com/a/uploads/original/13/136525/5022966-1858.jpg
1859,"No. 51, 2005",2005-12-05,https://comicvine.gamespot.com/a/uploads/original/13/136525/5022971-1859.jpg
1860,"No. 52, 2005",2005-12-12,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9307557-5022980-1860.jpg
1861,"No. 1, 2006",2006-01-01,https://comicvine.gamespot.com/a/uploads/original/13/136525/5022987-1861.jpg
1862,"No. 2, 2006",2006-01-08,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9307707-8925825369-01003.jpg
1863,"No. 3, 2006",2006-01-15,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9307825-bonus001.jpg
1864,"No. 4-5, 2006",2006-01-20,https://comicvine.gamespot.com/a/uploads/original/13/136525/5023016-1864.jpg
1865,"No. 6-7, 2006",2006-01-28,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9308036-bonus001.jpg
1866,"No. 8, 2006",2006-02-06,https://comicvine.gamespot.com/a/uploads/original/13/136525/5023028-1866.jpg
1867,"No. 9, 2006",2006-02-13,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9308678-001.jpg
1868,"No. 10, 2006",2006-02-20,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9308696-001.jpg
1869,"No. 11, 2006",2006-02-27,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9308762-001.jpg
1870,"No. 12, 2006",2006-03-06,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9308778-001.jpg
1871,"No. 13, 2006",2006-03-13,https://comicvine.gamespot.com/a/uploads/original/13/136525/5023549-1871.jpg
1872,"No. 14, 2006",2006-03-20,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9308899-001.jpg
1873,"No. 15, 2006",2006-03-27,https://comicvine.gamespot.com/a/uploads/original/13/136525/5023555-1873.jpg
1874,"No. 16, 2006",2006-04-03,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9309208-001.jpg
1875,"No. 17, 2006",2006-04-10,https://comicvine.gamespot.com/a/uploads/original/13/136525/5023559-1875.jpg
1876,"No. 18, 2006",2006-04-17,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9324854-001.jpg
1877,"No. 19, 2006",2006-04-24,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9324878-001.jpg
1878,"No. 20, 2006",2006-05-01,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9325150-001.jpg
1879,"No. 21-22, 2006",2006-05-08,https://comicvine.gamespot.com/a/uploads/original/13/136525/5023583-1879.jpg
1880,"No. 23, 2006",2006-05-22,https://comicvine.gamespot.com/a/uploads/original/13/136525/5023592-1880.jpg
1881,"No. 24, 2006",2006-05-29,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9325280-001.jpg
1882,"No. 25, 2006",2006-06-05,https://comicvine.gamespot.com/a/uploads/original/11156/111569227/9325391-001.jpg
